productId,sku,name,categoryId,categoryName,isActive,quantity,reorderLevel,stockStatus
10692,p4_09_fixture_sku_a2f1347342f44962,P4-09 Fixture Product,,,True,0.000,0.000,OutOfStock
10693,p4_09_fixture_sku_1c7da8caa275416c,P4-09 Fixture Product,,,True,0.000,0.000,OutOfStock
10694,p4_09_fixture_sku_bc368d5eead548eb,P4-09 Fixture Product,,,True,10.000,0.000,Normal
10695,p4_09_fixture_sku_fb95b257773e4162,P4-09 Fixture Product,,,True,5.000,0.000,Normal
10696,p4_09_fixture_sku_231419d4fdfb42c4,P4-09 Fixture Product,,,True,0.000,0.000,OutOfStock
10957,p4_09_fixture_sku_2b5120f7a8ae4ebc,P4-09 Fixture Product,,,True,25.500,0.000,Normal
10958,p4_09_fixture_sku_01b9c754e2144421,P4-09 Fixture Product,,,True,40.000,0.000,Normal
10959,p4_09_fixture_sku_533ad02dd3104767,P4-09 Fixture Product,,,True,0.000,0.000,OutOfStock
10960,p4_09_fixture_sku_1769b68d7c174881,P4-09 Fixture Product,,,True,0.000,0.000,OutOfStock
10961,p4_09_fixture_sku_941b7fcb89664a8c,P4-09 Fixture Product,,,True,10.000,0.000,Normal
10962,p4_09_fixture_sku_1075d8e9ca8d4ef7,P4-09 Fixture Product,,,True,5.000,0.000,Normal
10963,p4_09_fixture_sku_2ed79b8f24e94fbb,P4-09 Fixture Product,,,True,0.000,0.000,OutOfStock
11235,p4_09_fixture_sku_c00fc72b8cf34cae,P4-09 Fixture Product,,,True,25.500,0.000,Normal
11236,p4_09_fixture_sku_b61cdbd6de3a4454,P4-09 Fixture Product,,,True,40.000,0.000,Normal
11237,p4_09_fixture_sku_7705f632ad4a4b28,P4-09 Fixture Product,,,True,0.000,0.000,OutOfStock
11238,p4_09_fixture_sku_073985b0cf5545da,P4-09 Fixture Product,,,True,0.000,0.000,OutOfStock
11239,p4_09_fixture_sku_0bf90a4af1b1446f,P4-09 Fixture Product,,,True,10.000,0.000,Normal
11240,p4_09_fixture_sku_6b15fc3b4edd45af,P4-09 Fixture Product,,,True,5.000,0.000,Normal
11241,p4_09_fixture_sku_e94c95eac5ea4e9f,P4-09 Fixture Product,,,True,0.000,0.000,OutOfStock
11502,p4_09_fixture_sku_f3e8cb1c35e54142,P4-09 Fixture Product,,,True,25.500,0.000,Normal
11503,p4_09_fixture_sku_d1f15c09c2de4ffe,P4-09 Fixture Product,,,True,40.000,0.000,Normal
11504,p4_09_fixture_sku_64503841da1f4667,P4-09 Fixture Product,,,True,0.000,0.000,OutOfStock
11505,p4_09_fixture_sku_695c0dbed160478e,P4-09 Fixture Product,,,True,0.000,0.000,OutOfStock
11506,p4_09_fixture_sku_5532b771860246b6,P4-09 Fixture Product,,,True,10.000,0.000,Normal
11507,p4_09_fixture_sku_4cb2656036134e2b,P4-09 Fixture Product,,,True,5.000,0.000,Normal
11508,p4_09_fixture_sku_38f5750810d745c4,P4-09 Fixture Product,,,True,0.000,0.000,OutOfStock
11769,p4_09_fixture_sku_e23e6795309145a2,P4-09 Fixture Product,,,True,25.500,0.000,Normal
11770,p4_09_fixture_sku_ff6a903e885547a6,P4-09 Fixture Product,,,True,40.000,0.000,Normal
11771,p4_09_fixture_sku_f543bfdb8d3f4e3f,P4-09 Fixture Product,,,True,0.000,0.000,OutOfStock
11772,p4_09_fixture_sku_016a12c762564990,P4-09 Fixture Product,,,True,0.000,0.000,OutOfStock
11773,p4_09_fixture_sku_a7c667c5bc274c8f,P4-09 Fixture Product,,,True,10.000,0.000,Normal
11774,p4_09_fixture_sku_91f6a52bd53f488b,P4-09 Fixture Product,,,True,5.000,0.000,Normal
11775,p4_09_fixture_sku_a537f39153b24c1a,P4-09 Fixture Product,,,True,0.000,0.000,OutOfStock
12039,p4_09_fixture_sku_770c3d2f98404631,P4-09 Fixture Product,,,True,25.500,0.000,Normal
12040,p4_09_fixture_sku_ca2f32e1e5244df5,P4-09 Fixture Product,,,True,40.000,0.000,Normal
12041,p4_09_fixture_sku_e17e7d961aa5462e,P4-09 Fixture Product,,,True,0.000,0.000,OutOfStock
12042,p4_09_fixture_sku_216199293fdf4cd5,P4-09 Fixture Product,,,True,0.000,0.000,OutOfStock
12043,p4_09_fixture_sku_5720c2ce02d24f70,P4-09 Fixture Product,,,True,10.000,0.000,Normal
12044,p4_09_fixture_sku_b0e124cb9f284151,P4-09 Fixture Product,,,True,5.000,0.000,Normal
12045,p4_09_fixture_sku_9b5416c466234c68,P4-09 Fixture Product,,,True,0.000,0.000,OutOfStock
12309,p4_09_fixture_sku_b53df128af684d45,P4-09 Fixture Product,,,True,25.500,0.000,Normal
12310,p4_09_fixture_sku_7fd8b9a7f2e447e1,P4-09 Fixture Product,,,True,40.000,0.000,Normal
12311,p4_09_fixture_sku_bb8511adebdc4b41,P4-09 Fixture Product,,,True,0.000,0.000,OutOfStock
12312,p4_09_fixture_sku_8ba812a5da2642ea,P4-09 Fixture Product,,,True,0.000,0.000,OutOfStock
12313,p4_09_fixture_sku_b0a6d2565c15481e,P4-09 Fixture Product,,,True,10.000,0.000,Normal
12314,p4_09_fixture_sku_322063f8ea7c4b59,P4-09 Fixture Product,,,True,5.000,0.000,Normal
12315,p4_09_fixture_sku_542af0cce1c94f20,P4-09 Fixture Product,,,True,0.000,0.000,OutOfStock
12589,p4_09_fixture_sku_c7197eef51f64af4,P4-09 Fixture Product,,,True,25.500,0.000,Normal
12590,p4_09_fixture_sku_2d4346e1a9174355,P4-09 Fixture Product,,,True,40.000,0.000,Normal
12591,p4_09_fixture_sku_2fda41dc84304c8b,P4-09 Fixture Product,,,True,0.000,0.000,OutOfStock
12592,p4_09_fixture_sku_089a97a6bde3400e,P4-09 Fixture Product,,,True,0.000,0.000,OutOfStock
12593,p4_09_fixture_sku_d97959bc16e148e5,P4-09 Fixture Product,,,True,10.000,0.000,Normal
12594,p4_09_fixture_sku_e94d0e055f024204,P4-09 Fixture Product,,,True,5.000,0.000,Normal
12595,p4_09_fixture_sku_eec5308bf8b64967,P4-09 Fixture Product,,,True,0.000,0.000,OutOfStock
12869,p4_09_fixture_sku_3537a02e639241cd,P4-09 Fixture Product,,,True,25.500,0.000,Normal
12870,p4_09_fixture_sku_b06b010c59134fae,P4-09 Fixture Product,,,True,40.000,0.000,Normal
12871,p4_09_fixture_sku_5c5fd16db29e44df,P4-09 Fixture Product,,,True,0.000,0.000,OutOfStock
12872,p4_09_fixture_sku_df4f2e663abb4569,P4-09 Fixture Product,,,True,0.000,0.000,OutOfStock
12873,p4_09_fixture_sku_bd5ab59cff5d4c6d,P4-09 Fixture Product,,,True,10.000,0.000,Normal
12874,p4_09_fixture_sku_343ae3a378754249,P4-09 Fixture Product,,,True,5.000,0.000,Normal
12875,p4_09_fixture_sku_29955915689e4141,P4-09 Fixture Product,,,True,0.000,0.000,OutOfStock
13149,p4_09_fixture_sku_fff5d72202864e76,P4-09 Fixture Product,,,True,25.500,0.000,Normal
13150,p4_09_fixture_sku_ba3cd5dc122845ea,P4-09 Fixture Product,,,True,40.000,0.000,Normal
13151,p4_09_fixture_sku_431d881ef982442c,P4-09 Fixture Product,,,True,0.000,0.000,OutOfStock
13152,p4_09_fixture_sku_af8871935d814915,P4-09 Fixture Product,,,True,0.000,0.000,OutOfStock
13153,p4_09_fixture_sku_472914545bab4df1,P4-09 Fixture Product,,,True,10.000,0.000,Normal
13154,p4_09_fixture_sku_4533d3ded7c14541,P4-09 Fixture Product,,,True,5.000,0.000,Normal
13155,p4_09_fixture_sku_06f239060bc548aa,P4-09 Fixture Product,,,True,0.000,0.000,OutOfStock
13429,p4_09_fixture_sku_d0bd9a5c69384722,P4-09 Fixture Product,,,True,25.500,0.000,Normal
13430,p4_09_fixture_sku_8c471e3c2a3e438c,P4-09 Fixture Product,,,True,40.000,0.000,Normal
13431,p4_09_fixture_sku_079b7a3a20dc4e91,P4-09 Fixture Product,,,True,0.000,0.000,OutOfStock
13432,p4_09_fixture_sku_ebc97e2c0cf7454e,P4-09 Fixture Product,,,True,0.000,0.000,OutOfStock
13433,p4_09_fixture_sku_c723a4276bd64c6f,P4-09 Fixture Product,,,True,10.000,0.000,Normal
13434,p4_09_fixture_sku_1de9e4468aeb4fdf,P4-09 Fixture Product,,,True,5.000,0.000,Normal
13435,p4_09_fixture_sku_ff3ad0e5d82345f0,P4-09 Fixture Product,,,True,0.000,0.000,OutOfStock
13710,p4_09_fixture_sku_89883710df6f48d5,P4-09 Fixture Product,,,True,25.500,0.000,Normal
13711,p4_09_fixture_sku_16e83f662d704e4a,P4-09 Fixture Product,,,True,40.000,0.000,Normal
13712,p4_09_fixture_sku_f50e3492240a4a95,P4-09 Fixture Product,,,True,0.000,0.000,OutOfStock
13713,p4_09_fixture_sku_17b999b9e2bc46d8,P4-09 Fixture Product,,,True,0.000,0.000,OutOfStock
13714,p4_09_fixture_sku_75aeb52bc2a4406b,P4-09 Fixture Product,,,True,10.000,0.000,Normal
13715,p4_09_fixture_sku_31c4bd3d64964504,P4-09 Fixture Product,,,True,5.000,0.000,Normal
13716,p4_09_fixture_sku_64a1cd71a35941f9,P4-09 Fixture Product,,,True,0.000,0.000,OutOfStock
13990,p4_09_fixture_sku_f5238cfc95c6440f,P4-09 Fixture Product,,,True,25.500,0.000,Normal
13991,p4_09_fixture_sku_524fd3c02b3c4c3c,P4-09 Fixture Product,,,True,40.000,0.000,Normal
13992,p4_09_fixture_sku_def93aa7915443d7,P4-09 Fixture Product,,,True,0.000,0.000,OutOfStock
13993,p4_09_fixture_sku_815418b2dc8e48b4,P4-09 Fixture Product,,,True,0.000,0.000,OutOfStock
13994,p4_09_fixture_sku_f61ee817fda04009,P4-09 Fixture Product,,,True,10.000,0.000,Normal
13995,p4_09_fixture_sku_81335c8f54f84127,P4-09 Fixture Product,,,True,5.000,0.000,Normal
13996,p4_09_fixture_sku_fd49336ffaf44295,P4-09 Fixture Product,,,True,0.000,0.000,OutOfStock
1738,p4_10_fixture_sku_ac9aec32ffdb49df,P4-10 Fixture Product,,,True,20.000,0.000,Normal
1739,p4_10_fixture_sku_c94e86b28b804c3e,P4-10 Fixture Product,,,True,20.000,0.000,Normal
1740,p4_10_fixture_sku_be88871b2f984656,P4-10 Fixture Product,,,True,20.000,0.000,Normal
1741,p4_10_fixture_sku_f1a9cbe1344d4372,P4-10 Fixture Product,,,True,20.000,0.000,Normal
1742,p4_10_fixture_sku_74cf42cc20ac4404,P4-10 Fixture Product,,,True,2.000,0.000,Normal
1743,p4_10_fixture_sku_44860fa9f8ac4fde,P4-10 Fixture Product,,,True,20.000,0.000,Normal
1744,p4_10_fixture_sku_d52fc0e6357e4385,P4-10 Fixture Product,,,True,20.000,0.000,Normal
1745,p4_10_fixture_sku_edc50090c0ca4a58,P4-10 Fixture Product,,,True,20.000,0.000,Normal
1746,p4_10_fixture_sku_0416196319364aa5,P4-10 Fixture Product,,,True,20.000,0.000,Normal
1747,p4_10_fixture_sku_0f9c88cd8fae4e8d,P4-10 Fixture Product,,,True,20.000,0.000,Normal
1748,p4_10_fixture_sku_acfaeab0f67e4791,P4-10 Fixture Product,,,True,20.000,0.000,Normal
1749,p4_10_fixture_sku_ce249f6b908748ea,P4-10 Fixture Product,,,True,20.000,0.000,Normal
1750,p4_10_fixture_sku_56d536148ba149c8,P4-10 Fixture Product,,,True,20.000,0.000,Normal
1751,p4_10_fixture_sku_505451efe3f94be2,P4-10 Fixture Product,,,True,20.000,0.000,Normal
1752,p4_10_fixture_sku_dc0af99843ad4a82,P4-10 Fixture Product,,,True,20.000,0.000,Normal
1753,p4_10_fixture_sku_e5b9b2162dda4ef8,P4-10 Fixture Product,,,True,20.000,0.000,Normal
1754,p4_10_fixture_sku_bd7f53749f204f48,P4-10 Fixture Product,,,True,20.000,0.000,Normal
1755,p4_10_fixture_sku_9cb9ce4d718545c1,P4-10 Fixture Product,,,True,0.000,0.000,OutOfStock
1868,p4_10_fixture_sku_8bf6a64a3c034fb1,P4-10 Fixture Product,,,True,25.000,0.000,Normal
1869,p4_10_fixture_sku_e0250d22381a409e,P4-10 Fixture Product,,,True,20.000,0.000,Normal
1870,p4_10_fixture_sku_da163a6d97c143db,P4-10 Fixture Product,,,True,25.000,0.000,Normal
1871,p4_10_fixture_sku_6db8a86e0d4145c1,P4-10 Fixture Product,,,True,20.000,0.000,Normal
1872,p4_10_fixture_sku_9677c69725c64651,P4-10 Fixture Product,,,True,2.000,0.000,Normal
1873,p4_10_fixture_sku_698331cc5d634062,P4-10 Fixture Product,,,True,20.000,0.000,Normal
1874,p4_10_fixture_sku_a9ebaf64bd25478f,P4-10 Fixture Product,,,True,20.000,0.000,Normal
1875,p4_10_fixture_sku_9a42944b6b854c1b,P4-10 Fixture Product,,,True,20.000,0.000,Normal
1876,p4_10_fixture_sku_20e7ff6af32d48d6,P4-10 Fixture Product,,,True,20.000,0.000,Normal
1877,p4_10_fixture_sku_06037bcad1c245ee,P4-10 Fixture Product,,,True,5.000,0.000,Normal
1878,p4_10_fixture_sku_7fe01769c69a4a96,P4-10 Fixture Product,,,True,35.000,0.000,Normal
1879,p4_10_fixture_sku_99d5ca7f6a574445,P4-10 Fixture Product,,,True,35.000,0.000,Normal
1880,p4_10_fixture_sku_761aed5ed53c4782,P4-10 Fixture Product,,,True,25.000,0.000,Normal
1881,p4_10_fixture_sku_3af143baa5d048c6,P4-10 Fixture Product,,,True,5.000,0.000,Normal
1882,p4_10_fixture_sku_18860d69682644de,P4-10 Fixture Product,,,True,20.000,0.000,Normal
1883,p4_10_fixture_sku_0c6c1027fb774c05,P4-10 Fixture Product,,,True,35.000,0.000,Normal
1884,p4_10_fixture_sku_0acf131735fa4e12,P4-10 Fixture Product,,,True,20.000,0.000,Normal
1885,p4_10_fixture_sku_9dee7909c5414b48,P4-10 Fixture Product,,,True,0.000,0.000,OutOfStock
1998,p4_10_fixture_sku_bbddcb56782142cb,P4-10 Fixture Product,,,True,25.000,0.000,Normal
1999,p4_10_fixture_sku_b073943d4b3c4094,P4-10 Fixture Product,,,True,20.000,0.000,Normal
2000,p4_10_fixture_sku_d2f7a94042c34a42,P4-10 Fixture Product,,,True,25.000,0.000,Normal
2001,p4_10_fixture_sku_97f735c148f04986,P4-10 Fixture Product,,,True,20.000,0.000,Normal
2002,p4_10_fixture_sku_0501c732811e4bc6,P4-10 Fixture Product,,,True,2.000,0.000,Normal
2003,p4_10_fixture_sku_926ec22306e84981,P4-10 Fixture Product,,,True,20.000,0.000,Normal
2004,p4_10_fixture_sku_f7462ce89bfd44d0,P4-10 Fixture Product,,,True,20.000,0.000,Normal
2005,p4_10_fixture_sku_f318ff65d03645fc,P4-10 Fixture Product,,,True,20.000,0.000,Normal
2006,p4_10_fixture_sku_4f3b2a8a1b2342d5,P4-10 Fixture Product,,,True,20.000,0.000,Normal
2007,p4_10_fixture_sku_ab3230df22ec41a3,P4-10 Fixture Product,,,True,5.000,0.000,Normal
2008,p4_10_fixture_sku_31767c4e881044f4,P4-10 Fixture Product,,,True,35.000,0.000,Normal
2009,p4_10_fixture_sku_409f8e3c39354606,P4-10 Fixture Product,,,True,35.000,0.000,Normal
2010,p4_10_fixture_sku_4e16a238a2614aa4,P4-10 Fixture Product,,,True,25.000,0.000,Normal
2011,p4_10_fixture_sku_843b4c5a5a574b5b,P4-10 Fixture Product,,,True,5.000,0.000,Normal
2012,p4_10_fixture_sku_122a68d3431b4682,P4-10 Fixture Product,,,True,20.000,0.000,Normal
2013,p4_10_fixture_sku_d5b27ce4f16c45d3,P4-10 Fixture Product,,,True,35.000,0.000,Normal
2014,p4_10_fixture_sku_2635bc21443e498c,P4-10 Fixture Product,,,True,20.000,0.000,Normal
2015,p4_10_fixture_sku_aa5dcd6780b3411c,P4-10 Fixture Product,,,True,0.000,0.000,OutOfStock
2169,p4_10_fixture_sku_34f3efe733b24247,P4-10 Fixture Product,,,True,25.000,0.000,Normal
2170,p4_10_fixture_sku_9aa894fc3f31453b,P4-10 Fixture Product,,,True,20.000,0.000,Normal
2171,p4_10_fixture_sku_409cc1cd889a4810,P4-10 Fixture Product,,,True,25.000,0.000,Normal
2172,p4_10_fixture_sku_645f0904ab3f4b0c,P4-10 Fixture Product,,,True,20.000,0.000,Normal
2173,p4_10_fixture_sku_381ed7edee6a4230,P4-10 Fixture Product,,,True,2.000,0.000,Normal
2174,p4_10_fixture_sku_5e9204c04db448e8,P4-10 Fixture Product,,,True,20.000,0.000,Normal
2175,p4_10_fixture_sku_4377b7207ae7463e,P4-10 Fixture Product,,,True,20.000,0.000,Normal
2176,p4_10_fixture_sku_351467c9959c4000,P4-10 Fixture Product,,,True,20.000,0.000,Normal
2177,p4_10_fixture_sku_7b6a24f945d64380,P4-10 Fixture Product,,,True,20.000,0.000,Normal
2178,p4_10_fixture_sku_c898edf47ab9441d,P4-10 Fixture Product,,,True,5.000,0.000,Normal
2179,p4_10_fixture_sku_bf8c3036e7ad4136,P4-10 Fixture Product,,,True,35.000,0.000,Normal
2180,p4_10_fixture_sku_036288b4546c48a3,P4-10 Fixture Product,,,True,35.000,0.000,Normal
2181,p4_10_fixture_sku_b3079eb82156428e,P4-10 Fixture Product,,,True,25.000,0.000,Normal
2182,p4_10_fixture_sku_d293630ed9a24c75,P4-10 Fixture Product,,,True,5.000,0.000,Normal
2183,p4_10_fixture_sku_770b4107cbef493c,P4-10 Fixture Product,,,True,20.000,0.000,Normal
2184,p4_10_fixture_sku_7d1b3761e04541ae,P4-10 Fixture Product,,,True,35.000,0.000,Normal
2185,p4_10_fixture_sku_d6091338109d4147,P4-10 Fixture Product,,,True,20.000,0.000,Normal
2186,p4_10_fixture_sku_52deb0265b8e445e,P4-10 Fixture Product,,,True,0.000,0.000,OutOfStock
2310,p4_10_fixture_sku_9d080d5784204199,P4-10 Fixture Product,,,True,25.000,0.000,Normal
2311,p4_10_fixture_sku_1e546b401ed44df3,P4-10 Fixture Product,,,True,20.000,0.000,Normal
2312,p4_10_fixture_sku_461d6b9605694a79,P4-10 Fixture Product,,,True,25.000,0.000,Normal
2313,p4_10_fixture_sku_884713d354b84454,P4-10 Fixture Product,,,True,20.000,0.000,Normal
2314,p4_10_fixture_sku_aa5e15a929f64077,P4-10 Fixture Product,,,True,2.000,0.000,Normal
2315,p4_10_fixture_sku_9f554a6a0b424c00,P4-10 Fixture Product,,,True,20.000,0.000,Normal
2316,p4_10_fixture_sku_37ace454e8d7414d,P4-10 Fixture Product,,,True,20.000,0.000,Normal
2317,p4_10_fixture_sku_9705a47293174801,P4-10 Fixture Product,,,True,20.000,0.000,Normal
2318,p4_10_fixture_sku_729742ebd8e34585,P4-10 Fixture Product,,,True,20.000,0.000,Normal
2319,p4_10_fixture_sku_3cc142de69b84ed0,P4-10 Fixture Product,,,True,5.000,0.000,Normal
2320,p4_10_fixture_sku_99ddfda828c744f1,P4-10 Fixture Product,,,True,35.000,0.000,Normal
2321,p4_10_fixture_sku_479801a6518f4078,P4-10 Fixture Product,,,True,35.000,0.000,Normal
2322,p4_10_fixture_sku_3fc781ad22cc4e09,P4-10 Fixture Product,,,True,25.000,0.000,Normal
2323,p4_10_fixture_sku_1deb4224e71a4910,P4-10 Fixture Product,,,True,5.000,0.000,Normal
2324,p4_10_fixture_sku_5e4ffffffc9142f0,P4-10 Fixture Product,,,True,20.000,0.000,Normal
2325,p4_10_fixture_sku_1995f0ca8cb64492,P4-10 Fixture Product,,,True,35.000,0.000,Normal
2326,p4_10_fixture_sku_c722b3e0a7b147ca,P4-10 Fixture Product,,,True,20.000,0.000,Normal
2327,p4_10_fixture_sku_c1c3c51f207a4bfd,P4-10 Fixture Product,,,True,0.000,0.000,OutOfStock
2451,p4_10_fixture_sku_56e11be54c4d46e4,P4-10 Fixture Product,,,True,25.000,0.000,Normal
2452,p4_10_fixture_sku_09c745c6bf674dea,P4-10 Fixture Product,,,True,20.000,0.000,Normal
2453,p4_10_fixture_sku_c26b8ea8a1c34970,P4-10 Fixture Product,,,True,25.000,0.000,Normal
2454,p4_10_fixture_sku_009a5936ba2b4559,P4-10 Fixture Product,,,True,20.000,0.000,Normal
2455,p4_10_fixture_sku_4ee54fa82ab3483f,P4-10 Fixture Product,,,True,2.000,0.000,Normal
2456,p4_10_fixture_sku_93e9b3478e234776,P4-10 Fixture Product,,,True,20.000,0.000,Normal
2457,p4_10_fixture_sku_9fb9d0b9248d4634,P4-10 Fixture Product,,,True,20.000,0.000,Normal
2458,p4_10_fixture_sku_b31b440405564744,P4-10 Fixture Product,,,True,20.000,0.000,Normal
2459,p4_10_fixture_sku_ffd356b01c014664,P4-10 Fixture Product,,,True,20.000,0.000,Normal
2460,p4_10_fixture_sku_ba140221c2454030,P4-10 Fixture Product,,,True,5.000,0.000,Normal
2461,p4_10_fixture_sku_4e27e697a69942d7,P4-10 Fixture Product,,,True,35.000,0.000,Normal
2462,p4_10_fixture_sku_61b97a1c29384cdd,P4-10 Fixture Product,,,True,35.000,0.000,Normal
2463,p4_10_fixture_sku_d37537e3039841a7,P4-10 Fixture Product,,,True,25.000,0.000,Normal
2464,p4_10_fixture_sku_f3870a27a66f478d,P4-10 Fixture Product,,,True,5.000,0.000,Normal
2465,p4_10_fixture_sku_21325e7b44ce4f32,P4-10 Fixture Product,,,True,20.000,0.000,Normal
2466,p4_10_fixture_sku_d37bbe74062c421c,P4-10 Fixture Product,,,True,35.000,0.000,Normal
2467,p4_10_fixture_sku_707d542bcf22423f,P4-10 Fixture Product,,,True,20.000,0.000,Normal
2468,p4_10_fixture_sku_ee1f408ab7a2411f,P4-10 Fixture Product,,,True,0.000,0.000,OutOfStock
2592,p4_10_fixture_sku_0e29ddc74b874181,P4-10 Fixture Product,,,True,25.000,0.000,Normal
2593,p4_10_fixture_sku_b5c5e6bb2b4b4d61,P4-10 Fixture Product,,,True,20.000,0.000,Normal
2594,p4_10_fixture_sku_ce04e653ddc14f8a,P4-10 Fixture Product,,,True,25.000,0.000,Normal
2595,p4_10_fixture_sku_936e3d46929245fe,P4-10 Fixture Product,,,True,20.000,0.000,Normal
2596,p4_10_fixture_sku_825dcf8317784587,P4-10 Fixture Product,,,True,2.000,0.000,Normal
2597,p4_10_fixture_sku_1dcdbf16d8de4586,P4-10 Fixture Product,,,True,20.000,0.000,Normal
2598,p4_10_fixture_sku_5063a4a9e2114c5b,P4-10 Fixture Product,,,True,20.000,0.000,Normal
2599,p4_10_fixture_sku_60c88f0513cc4f27,P4-10 Fixture Product,,,True,20.000,0.000,Normal
2600,p4_10_fixture_sku_ff6e70ac98b64f42,P4-10 Fixture Product,,,True,20.000,0.000,Normal
2601,p4_10_fixture_sku_036c2634098a4f6d,P4-10 Fixture Product,,,True,5.000,0.000,Normal
2602,p4_10_fixture_sku_33507111c27f470d,P4-10 Fixture Product,,,True,35.000,0.000,Normal
2603,p4_10_fixture_sku_77a313066b0d4a19,P4-10 Fixture Product,,,True,35.000,0.000,Normal
2604,p4_10_fixture_sku_7f5ba56bc6074263,P4-10 Fixture Product,,,True,25.000,0.000,Normal
2605,p4_10_fixture_sku_cec121788aad4385,P4-10 Fixture Product,,,True,5.000,0.000,Normal
2606,p4_10_fixture_sku_2637b3ab57ac48f4,P4-10 Fixture Product,,,True,20.000,0.000,Normal
2607,p4_10_fixture_sku_633e3ad3c8544513,P4-10 Fixture Product,,,True,35.000,0.000,Normal
2608,p4_10_fixture_sku_a7499e11b006471a,P4-10 Fixture Product,,,True,20.000,0.000,Normal
2609,p4_10_fixture_sku_a9fa4908302149f4,P4-10 Fixture Product,,,True,0.000,0.000,OutOfStock
2733,p4_10_fixture_sku_42cc2b70d1bb4493,P4-10 Fixture Product,,,True,25.000,0.000,Normal
2734,p4_10_fixture_sku_7ebdf9454fda419f,P4-10 Fixture Product,,,True,20.000,0.000,Normal
2735,p4_10_fixture_sku_508b73e3e7904295,P4-10 Fixture Product,,,True,25.000,0.000,Normal
2736,p4_10_fixture_sku_c2f2ef4cc5894c67,P4-10 Fixture Product,,,True,20.000,0.000,Normal
2737,p4_10_fixture_sku_9a00eee6ea584a41,P4-10 Fixture Product,,,True,2.000,0.000,Normal
2738,p4_10_fixture_sku_0445c16d502841eb,P4-10 Fixture Product,,,True,20.000,0.000,Normal
2739,p4_10_fixture_sku_c5bbe9513e70458a,P4-10 Fixture Product,,,True,20.000,0.000,Normal
2740,p4_10_fixture_sku_806a2aae333c4ccc,P4-10 Fixture Product,,,True,20.000,0.000,Normal
2741,p4_10_fixture_sku_035118c19f644558,P4-10 Fixture Product,,,True,20.000,0.000,Normal
2742,p4_10_fixture_sku_d3af9cccedda4642,P4-10 Fixture Product,,,True,5.000,0.000,Normal
2743,p4_10_fixture_sku_169e3e9943ca4f19,P4-10 Fixture Product,,,True,35.000,0.000,Normal
2744,p4_10_fixture_sku_abf4e5a54b2b41aa,P4-10 Fixture Product,,,True,35.000,0.000,Normal
2745,p4_10_fixture_sku_b11017c7c8dc4a04,P4-10 Fixture Product,,,True,25.000,0.000,Normal
2746,p4_10_fixture_sku_0a79e7b4e61e430a,P4-10 Fixture Product,,,True,5.000,0.000,Normal
2747,p4_10_fixture_sku_3401793eb60248e1,P4-10 Fixture Product,,,True,20.000,0.000,Normal
2748,p4_10_fixture_sku_7f1d5cb1bbbf4a21,P4-10 Fixture Product,,,True,35.000,0.000,Normal
2749,p4_10_fixture_sku_7ff7cad6ddf84886,P4-10 Fixture Product,,,True,20.000,0.000,Normal
2750,p4_10_fixture_sku_af7e4f7c56da4ac5,P4-10 Fixture Product,,,True,0.000,0.000,OutOfStock
2874,p4_10_fixture_sku_1332fe1074b14cd1,P4-10 Fixture Product,,,True,25.000,0.000,Normal
2875,p4_10_fixture_sku_60f2fce799b74b1c,P4-10 Fixture Product,,,True,20.000,0.000,Normal
2876,p4_10_fixture_sku_b81eb96c7c834cf0,P4-10 Fixture Product,,,True,25.000,0.000,Normal
2877,p4_10_fixture_sku_140270e4c3524341,P4-10 Fixture Product,,,True,20.000,0.000,Normal
2878,p4_10_fixture_sku_6a3efa971cbe45df,P4-10 Fixture Product,,,True,2.000,0.000,Normal
2879,p4_10_fixture_sku_ad0e0013e38d42d3,P4-10 Fixture Product,,,True,20.000,0.000,Normal
2880,p4_10_fixture_sku_c596e92a691d41a2,P4-10 Fixture Product,,,True,20.000,0.000,Normal
2881,p4_10_fixture_sku_35a1bcb918d24835,P4-10 Fixture Product,,,True,20.000,0.000,Normal
2882,p4_10_fixture_sku_8489ecb330a14c64,P4-10 Fixture Product,,,True,20.000,0.000,Normal
2883,p4_10_fixture_sku_cfcaabff54f74177,P4-10 Fixture Product,,,True,5.000,0.000,Normal
2884,p4_10_fixture_sku_f5b465a5a44d4b48,P4-10 Fixture Product,,,True,35.000,0.000,Normal
2885,p4_10_fixture_sku_4e1175bdc10c4a9c,P4-10 Fixture Product,,,True,35.000,0.000,Normal
2886,p4_10_fixture_sku_f71764f365ee41e9,P4-10 Fixture Product,,,True,25.000,0.000,Normal
2887,p4_10_fixture_sku_39b8fd05efa943fc,P4-10 Fixture Product,,,True,5.000,0.000,Normal
2888,p4_10_fixture_sku_4a447564f7554eca,P4-10 Fixture Product,,,True,20.000,0.000,Normal
2889,p4_10_fixture_sku_d9983655968c4684,P4-10 Fixture Product,,,True,35.000,0.000,Normal
2890,p4_10_fixture_sku_29189d1c63f1465b,P4-10 Fixture Product,,,True,20.000,0.000,Normal
2891,p4_10_fixture_sku_07be6a1b070f4aad,P4-10 Fixture Product,,,True,0.000,0.000,OutOfStock
3015,p4_10_fixture_sku_600c88a564594847,P4-10 Fixture Product,,,True,25.000,0.000,Normal
3016,p4_10_fixture_sku_839b56b5322f4798,P4-10 Fixture Product,,,True,20.000,0.000,Normal
